-88.22845077514648	4.644172668457031
-86.72858619689941	13.281471252441406
-85.33018970489502	-27.592063903808594
-83.80185890197754	-20.205520629882812
-83.98717880249023	-9.585182189941406
-81.4651985168457	-2.5267257690429688
-83.38985633850098	25.203781127929688
-80.11128997802734	-34.91120910644531
-80.0369758605957	18.942550659179688
-72.70150566101074	-50.08768081665039
-74.84223175048828	-26.64208984375
-75.54834938049316	-12.330162048339844
-74.00056457519531	-2.0139083862304688
-76.18181610107422	8.254714965820312
-72.94328689575195	18.441085815429688
-75.86417770385742	24.803054809570312
-76.5810718536377	35.123779296875
-67.5836410522461	-44.32219696044922
-71.90556716918945	-35.610816955566406
-70.80396842956543	-20.619056701660156
-69.8879165649414	5.7193603515625
-69.11805152893066	12.820175170898438
-71.24710845947266	39.03599548339844
-70.58160209655762	47.277130126953125
-64.4445571899414	-58.634098052978516
-66.56097412109375	-29.87189483642578
-65.0636215209961	-12.437767028808594
-62.7772331237793	-3.5609664916992188
-66.04693222045898	28.216903686523438
-64.48855209350586	43.353790283203125
-63.391387939453125	50.13548278808594
-67.00738525390625	56.241241455078125
-61.10227966308594	-52.894962310791016
-58.81170654296875	-32.61297607421875
-62.12272644042969	-22.806961059570312
-58.357234954833984	2.9635009765625
-60.0291862487793	12.46881103515625
-62.4854736328125	22.239303588867188
-60.74974060058594	33.52418518066406
-62.0185432434082	64.35539245605469
-55.64178466796875	-70.0278491973877
-55.691986083984375	-62.84938430786133
-57.62364196777344	-45.498382568359375
-53.98422622680664	-37.350013732910156
-54.98892593383789	-27.083763122558594
-54.9547119140625	-18.526275634765625
-55.121559143066406	-9.998954772949219
-55.08572769165039	29.116958618164062
-55.49970626831055	43.150604248046875
-56.89939880371094	52.13685607910156
-57.239131927490234	59.45277404785156
-55.68636703491211	68.55992126464844
-53.343299865722656	-56.06167221069336
-51.16584014892578	-4.293510437011719
-49.80138397216797	11.033432006835938
-52.499244689941406	17.714614868164062
-49.914798736572266	39.4571533203125
-50.2013053894043	58.15264892578125
-49.5650520324707	65.20127868652344
-47.45512008666992	-71.1708812713623
-45.448265075683594	-58.98003387451172
-46.855743408203125	-48.14664077758789
-44.10417175292969	-38.992835998535156
-47.16677474975586	-33.090614318847656
-46.58056640625	-22.526573181152344
-44.719661712646484	-12.860298156738281
-47.61518478393555	1.3460769653320312
-44.46320343017578	23.443756103515625
-44.807952880859375	32.60572814941406
-48.403541564941406	46.3580322265625
-44.648380279541016	54.36131286621094
-46.20208740234375	72.82015991210938
-41.52802658081055	-64.79053115844727
-39.578372955322266	-21.077796936035156
-39.892730712890625	14.474708557128906
-40.4671516418457	45.51673889160156
-41.03974914550781	63.82649230957031
-38.54154968261719	-75.46979331970215
-37.67747116088867	-59.34531021118164
-38.086265563964844	-51.064796447753906
-35.781578063964844	-44.69943618774414
-38.560882568359375	-32.01842498779297
-36.40015411376953	-14.779296875
-38.67464065551758	-4.757911682128906
-37.25062561035156	3.6353378295898438
-37.95856857299805	28.3321533203125
-38.97441101074219	37.88267517089844
-38.11164093017578	52.7191162109375
-35.07665252685547	70.04417419433594
-38.21133804321289	76.59609985351562
-31.679733276367188	-76.4046859741211
-30.865386962890625	-67.25852966308594
-34.66230010986328	-38.14564514160156
-31.036666870117188	-31.06481170654297
-33.140480041503906	-24.72852325439453
-31.93181610107422	-2.6509780883789062
-32.05555725097656	15.385955810546875
-32.149757385253906	23.916969299316406
-31.998703002929688	37.91676330566406
-31.757080078125	49.41259765625
-31.692604064941406	56.73234558105469
-34.06041717529297	63.4993896484375
-31.220352172851562	75.63606262207031
-33.63788604736328	82.20967102050781
-29.881858825683594	-59.767826080322266
-27.16986083984375	-52.98603439331055
-25.85088348388672	-44.67921447753906
-25.992050170898438	-22.457809448242188
-27.22643280029297	-15.973373413085938
-26.61400604248047	-7.674224853515625
-28.653472900390625	3.4395294189453125
-25.530670166015625	11.853469848632812
-25.479904174804688	19.5943603515625
-29.045669555664062	30.099166870117188
-25.536376953125	67.331787109375
-27.072189331054688	84.68820190429688
-21.151077270507812	-78.42684936523438
-23.103668212890625	-61.57455825805664
-24.80303955078125	-35.44786834716797
-22.193161010742188	-28.9869384765625
-22.140419006347656	1.8979415893554688
-21.270591735839844	24.941635131835938
-22.789810180664062	32.60972595214844
-23.46875	40.990814208984375
-23.373062133789062	49.60392761230469
-24.22125244140625	59.89604187011719
-24.205886840820312	73.84028625488281
-16.732574462890625	-83.81218910217285
-20.563270568847656	-68.68620491027832
-17.461097717285156	-55.47679901123047
-19.88896942138672	-47.68583679199219
-18.176437377929688	-35.966064453125
-18.09284210205078	-16.052261352539062
-17.71460723876953	-4.682060241699219
-18.094886779785156	9.290199279785156
-19.110015869140625	17.360191345214844
-16.555641174316406	60.537384033203125
-16.145111083984375	69.86585998535156
-19.534805297851562	82.44850158691406
-13.727951049804688	-72.38360023498535
-13.784843444824219	-65.16334533691406
-14.503875732421875	-42.35212707519531
-15.228401184082031	-25.348419189453125
-12.264350891113281	14.463737487792969
-13.375297546386719	29.14361572265625
-14.779289245605469	41.66648864746094
-14.585311889648438	54.116485595703125
-8.515068054199219	-82.09551620483398
-7.307792663574219	-75.53545951843262
-7.5627593994140625	-62.822879791259766
-10.270469665527344	-53.34141159057617
-7.3391571044921875	-43.454063415527344
-9.300804138183594	-36.792274475097656
-9.582435607910156	-29.416915893554688
-9.003952026367188	-20.874114990234375
-10.540054321289062	-12.128929138183594
-11.068794250488281	-0.735107421875
-9.436180114746094	6.479194641113281
-9.21343994140625	20.942047119140625
-10.324295043945312	49.01329040527344
-9.130950927734375	62.94703674316406
-8.898590087890625	76.09019470214844
-9.470207214355469	82.72578430175781
-2.9155731201171875	-68.3015079498291
-3.5217208862304688	-56.242210388183594
-3.3294677734375	-17.463409423828125
-4.026023864746094	-5.1626739501953125
-5.713157653808594	37.41014099121094
-3.1341323852539062	44.425384521484375
-5.0327911376953125	56.08189392089844
-2.6602706909179688	66.25909423828125
2.4300003051757812	-87.26586055755615
0.09230804443359375	-77.45273780822754
1.5741729736328125	-51.03263473510742
1.0801315307617188	-40.84114074707031
1.6951522827148438	-33.09736633300781
0.7133560180664062	-22.874893188476562
0.48736572265625	-11.27008056640625
-2.0012741088867188	1.2584915161132812
0.22277069091796875	10.914993286132812
-2.0030670166015625	17.295547485351562
-0.9060440063476562	29.168731689453125
1.28265380859375	58.99517822265625
-2.0454559326171875	79.17041015625
-1.5159912109375	89.13169860839844
3.0444869995117188	-61.4897346496582
6.4061126708984375	-15.835922241210938
6.3848724365234375	-0.7036285400390625
5.1291961669921875	5.807579040527344
2.6540985107421875	22.75373077392578
4.597267150878906	32.835601806640625
5.540885925292969	39.60749816894531
3.3649139404296875	51.56263732910156
4.843315124511719	64.81910705566406
2.6193466186523438	73.45362854003906
8.325759887695312	-79.05356407165527
9.014884948730469	-70.44634056091309
9.573402404785156	-63.57939910888672
8.051506042480469	-54.45191192626953
10.785072326660156	-42.224857330322266
9.930557250976562	-30.022720336914062
7.6983184814453125	-22.32146453857422
10.694099426269531	-8.725730895996094
8.814537048339844	13.637260437011719
9.487739562988281	22.993118286132812
11.512519836425781	32.61283874511719
11.446022033691406	66.75009155273438
8.63665771484375	76.68972778320312
9.129226684570312	84.16293334960938
15.202804565429688	-85.00416564941406
15.719551086425781	-59.470458984375
14.383720397949219	-49.05368423461914
14.392112731933594	-19.103851318359375
16.168060302734375	-12.698143005371094
13.963790893554688	1.3684844970703125
13.94610595703125	44.81463623046875
13.591453552246094	52.47673034667969
13.800506591796875	60.27735900878906
20.06116485595703	-76.73506546020508
18.000389099121094	-69.85457611083984
17.346755981445312	-38.524173736572266
17.392906188964844	-31.787994384765625
20.081268310546875	-24.069137573242188
19.962783813476562	-1.9802780151367188
19.583641052246094	5.3022613525390625
16.529823303222656	14.350975036621094
20.71533203125	26.450729370117188
19.742446899414062	38.483734130859375
20.486595153808594	50.88446044921875
17.545974731445312	78.09185791015625
21.795631408691406	-56.10776138305664
21.365501403808594	-47.3560905456543
23.70061492919922	-35.435646057128906
23.669395446777344	-16.15473175048828
22.498695373535156	-8.840545654296875
21.585777282714844	61.267974853515625
22.673583984375	72.4986572265625
25.281387329101562	84.51130676269531
28.00042724609375	-83.21685791015625
30.418228149414062	-76.96632194519043
26.422149658203125	-68.93581199645996
28.153717041015625	-51.6168098449707
27.859535217285156	-43.251224517822266
27.534751892089844	-26.36396026611328
27.1737060546875	2.469146728515625
25.98198699951172	9.714218139648438
26.75543975830078	20.19806671142578
26.709243774414062	33.11199951171875
27.334442138671875	42.60810852050781
27.592178344726562	53.77653503417969
30.399490356445312	69.35348510742188
32.195556640625	-63.25174331665039
32.11944580078125	-35.396331787109375
34.01936340332031	-28.891204833984375
30.672836303710938	-20.052413940429688
31.797454833984375	-13.304122924804688
32.66851806640625	-1.458282470703125
33.524658203125	10.8660888671875
32.87532043457031	36.82624816894531
34.341400146484375	45.8963623046875
34.61503601074219	62.8251953125
32.84251403808594	77.04667663574219
37.94618225097656	-69.76531982421875
37.021575927734375	-51.516151428222656
39.550872802734375	-38.89128875732422
38.4241943359375	-15.855636596679688
38.71446228027344	-9.158905029296875
39.53297424316406	1.5242385864257812
37.82415771484375	16.988693237304688
35.52415466308594	29.445648193359375
43.18888854980469	-76.16286849975586
43.41371154785156	-58.124210357666016
42.875946044921875	-46.6222038269043
41.0091552734375	-28.252273559570312
44.21290588378906	-4.442535400390625
44.07447814941406	32.113494873046875
40.11431884765625	40.12200927734375
40.23860168457031	49.2144775390625
40.17790222167969	56.88932800292969
41.7059326171875	69.06796264648438
46.98362731933594	-52.4901008605957
44.50421142578125	-34.249534606933594
46.15611267089844	-23.9736328125
47.9482421875	-11.880088806152344
45.23008728027344	8.12567138671875
45.53120422363281	16.74993896484375
45.977264404296875	24.334274291992188
47.82594299316406	39.34527587890625
47.93170166015625	45.94779968261719
46.825927734375	58.400726318359375
48.60755920410156	71.19709777832031
49.15800476074219	-64.56501007080078
50.195465087890625	-42.723541259765625
52.0899658203125	-29.86748504638672
51.50794982910156	-19.870162963867188
52.31781005859375	8.17413330078125
50.13725280761719	64.21371459960938
55.68988037109375	-60.78060531616211
55.87818908691406	-53.85637664794922
55.93052673339844	-47.153648376464844
57.06843566894531	-12.147865295410156
55.02250671386719	-0.23288726806640625
57.20671081542969	18.415443420410156
53.811370849609375	30.370635986328125
54.66822814941406	39.26750183105469
55.02400207519531	48.41108703613281
55.0538330078125	58.83721923828125
59.5791015625	-40.121665954589844
62.703094482421875	-22.50060272216797
59.976348876953125	-5.463584899902344
60.09883117675781	12.2489013671875
62.962432861328125	28.651824951171875
62.10392761230469	39.36799621582031
61.616485595703125	47.37017822265625
62.65557861328125	54.58489990234375
61.034820556640625	65.44343566894531
63.231109619140625	-55.81918716430664
66.27682495117188	-42.580562591552734
63.33198547363281	-29.407318115234375
65.482177734375	-15.393867492675781
66.930419921875	-8.19451904296875
63.877044677734375	3.550933837890625
67.05426025390625	19.614334106445312
66.63531494140625	34.169189453125
68.5108642578125	-49.672821044921875
68.73222351074219	-35.66581726074219
71.35406494140625	-23.63159942626953
69.82650756835938	-2.0674972534179688
72.28927612304688	10.713020324707031
70.33769226074219	27.861846923828125
68.31263732910156	45.361328125
73.47633361816406	-40.69000244140625
74.7974853515625	-31.74078369140625
74.54734802246094	-8.844337463378906
77.02375793457031	15.532760620117188
74.56535339355469	22.673782348632812
74.65640258789062	42.416473388671875
80.29751586914062	-25.279617309570312
78.33201599121094	-17.06317901611328
78.90641784667969	-3.3493804931640625
80.40396118164062	4.894477844238281
77.35574340820312	34.5069580078125
85.48158264160156	18.82915496826172
82.96903991699219	24.95795440673828
87.81556701660156	-10.495529174804688
87.78611755371094	12.43304443359375
